cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0237584325912419,11,81,632297.273,632533.874,236.6009999999078,940.3040027618408,467.43368268013,1.0,0.0,0.23722040221679408,0.0873385326861501,0.33148514773346094,0.7512609738298391,Adult1
1.0237584325912419,86,671,632547.208,634500.419,1953.2110000000102,958.8897657394409,496.5033942461014,0.0,0.0,0.19557929154742837,0.21662664538857357,0.7158709525483934,1.3540428110421046,Adult1
1.0237584325912419,678,761,634520.377,634800.313,279.93599999998696,1101.77827835083,504.5760440826416,0.0,0.0,0.14634165828911405,0.06629746602081749,0.6011668122531046,0.41754217777690944,Adult1
1.0237584325912419,768,850,634820.347,635096.947,276.60000000009313,1028.5389518737793,512.5124323368073,0.0,0.0,0.1540841512224247,0.05146139695653388,0.30987880729943945,0.5313305883034396,Adult1
1.0237584325912419,856,993,635113.618,635573.511,459.89300000004005,1000.6039810180664,497.2790729999542,0.0,0.0,0.1366003288644979,0.037830076092642065,0.2550520580258739,0.6488304881985635,Adult1
1.0237584325912419,1012,1220,635633.538,636330.17,696.6320000000997,1574.0558624267578,491.7893421649933,0.0,0.009569377990430622,0.11839539258813954,0.0883833052325262,0.7079592613565626,0.5912854744407041,Adult1
1.0237584325912419,1228,1308,636353.458,636623.443,269.98499999998603,1616.9042587280273,493.3651614189148,0.0,0.0,0.09693318523284797,0.04356609020617407,0.468092567675719,0.3363777061337345,Adult1
1.0237584325912419,1314,1422,636640.126,637003.402,363.27599999995437,1574.9775695800781,494.30487871170044,0.0,0.05504587155963303,0.09637676825043673,0.06207130619062115,0.5335007859296012,0.30560913574479487,Adult1
1.0237584325912419,1428,1711,637020.086,637966.565,946.4789999999339,1517.8541564941406,499.28862154483795,0.0,0.007042253521126761,0.10947845370261879,0.19816676840102868,1.2722748472316237,0.551392042291719,Adult1
1.0237584325912419,1718,1785,637986.6,638213.235,226.6350000000093,1538.4528923034668,524.8329931497574,0.0,0.0,0.09874165852345242,0.03242762615721158,0.3426905903301746,0.2917894242665202,Adult1
1.0237584325912419,1793,1937,638236.544,638719.851,483.3070000000298,1468.5261726379395,533.6650675535202,0.0,0.0,0.12421333367508326,0.05195998923963134,0.5075707697935352,0.39139321912994535,Adult1
1.0237584325912419,1945,1973,638743.14,638839.802,96.66200000001118,1299.08935546875,518.8572299480438,0.0,0.0,0.10121304324856753,0.04162241891828012,0.4250002675696819,0.20924433575909032,Adult1
1.0237584325912419,1982,2035,638866.463,639046.5,180.03700000001118,1459.4279766082764,505.11901438236237,0.0,0.0,0.10416028985184725,0.044381811020046805,0.34366299937437766,0.4227636933289144,Adult1
1.0237584325912419,2053,2219,639103.166,639659.712,556.5460000000894,881.5143299102783,490.6817400455475,0.0,0.0,0.17344424700362365,0.0900012122572508,0.8680810568106354,0.5712360585286254,Adult1
1.0237584325912419,2227,2312,639683.029,639969.675,286.6460000000661,981.1149215698242,502.68494188785553,0.0,0.0,0.19957024188347325,0.07502209065171112,0.41515044610955393,0.7644242339653006,Adult1
1.0237584325912419,2320,2418,639992.982,640322.982,330.0,917.1056270599365,511.4132630825043,0.0,0.0,0.20730202324043964,0.12449442003613073,0.5955757946399427,0.6812761130781975,Adult1
1.0237584325912419,2424,2747,640339.663,641419.498,1079.8350000000792,949.337010383606,524.1086840629578,0.0,0.0,0.14830385121343742,0.2820848088856851,1.4483805327520296,0.815553329298128,Adult1
1.0237584325912419,2754,2803,641439.548,641606.179,166.63100000005215,977.5025653839111,518.6651086807251,0.0,0.0,0.15837778284049966,0.04418554454640942,0.23661507554266267,0.5219198222336302,Adult1
1.0237584325912419,2827,2920,641682.771,641996.094,313.32300000009127,222.27535486221316,529.7287702560425,0.0,0.0,0.11074112008529556,0.05021518174376032,0.6095061895410617,0.5262147821080712,Adult1
1.0237584325912419,2936,3081,642046.042,642532.722,486.6799999999348,959.449667930603,547.1811318397522,0.0,0.0,0.14563933888837907,0.08954753022960371,0.6449272255882743,0.590713289631295,Adult1
1.0237584325912419,3087,3147,642549.399,642752.654,203.25500000000466,944.8904800415039,518.9243388175964,0.0,0.0,0.17541992908383539,0.06729412654453122,0.47054632887460546,0.662851837453198,Adult1
1.0237584325912419,3166,3281,642812.673,643199.344,386.6710000000894,313.29859256744385,481.10768616199493,0.0,0.0,0.11923908988228697,0.03500064824289944,0.35222073398897324,0.42026804965658004,Adult1
1.0237584325912419,3288,3779,643219.277,644859.131,1639.8540000000503,232.5637400150299,502.75927662849426,0.0,0.008130081300813009,0.11681923348965323,0.18671049188089556,0.9723478506490083,0.7518403062469924,Adult1
1.0237584325912419,3786,3906,644879.064,645282.421,403.35699999995995,338.63943099975586,511.7595899105072,0.0,0.0,0.11922767536415735,0.03017644827012046,0.28015512520516056,0.5145525195988705,Adult1
1.0237584325912419,3915,4117,645309.075,645985.664,676.5890000000363,399.83417987823486,506.56832456588745,0.0,0.0,0.11903025821768343,0.02969882952098637,0.2723972538758929,0.46413630409104667,Adult1
1.0237584325912419,4124,4211,646005.599,646298.886,293.2870000000112,367.47400760650635,503.6642646789551,0.0,0.0,0.1219833728652808,0.028791144256907444,0.25323765242964086,0.3774817173206412,Adult1
1.0237584325912419,4218,4420,646318.912,646995.508,676.5960000000196,434.240984916687,510.56077122688293,0.0,0.0,0.11949506680759525,0.10900974588805566,0.5947067124164614,0.4940907995769216,Adult1
1.0237584325912419,4433,4462,647035.487,647135.482,99.99499999999534,438.7250018119812,513.4917551279068,0.0,0.0,0.1176949717634584,0.02570479778225777,0.17975121626315324,0.36489967055173944,Adult1
1.0237584325912419,4527,4625,647348.805,647678.704,329.8989999999758,644.8564910888672,533.734912276268,0.0,0.0,0.13130111034443293,0.027621380229580685,0.2630373152389304,0.4209286390880873,Adult1
1.0237584325912419,4634,5078,647705.349,649188.545,1483.1959999999963,972.1954536437988,515.1695573329926,0.0,0.0,0.21634763673755236,0.3504414769993463,1.546586489614413,0.9295223109676669,Adult1
1.0237584325912419,5085,5445,649208.59,650411.715,1203.125,1006.5117073059082,514.3000066280365,0.0,0.0,0.19392102706716685,0.08327259982499667,0.4570121873150892,0.8007412289130673,Adult1
1.0237584325912419,5451,5739,650428.401,651391.564,963.1630000000587,1041.03178024292,515.1384329795837,0.0,0.0,0.1875320409637119,0.1003367036473525,0.7280722115597001,1.1823821015610114,Adult1
1.0237584325912419,5746,5821,651411.591,651664.895,253.30400000000373,966.9081974029541,507.44746685028076,0.0,0.0,0.21842080921652218,0.09958948513480968,0.4263859838967718,0.6702157543790263,Adult1
1.0237584325912419,5825,5848,651674.855,651754.926,80.07099999999627,1058.2770538330078,488.32551062107086,0.0,0.0,0.19832990607189582,0.10256583325333857,0.6013513960881802,0.41900104213646816,Adult1
1.0237584325912419,5861,6087,651794.899,652551.449,756.5500000000466,1525.0885963439941,524.2775666713715,0.0,0.0,0.23641559462607467,0.6017589556772521,1.4368768133783485,1.652953885950916,Adult1
1.0237584325912419,6094,6386,652571.495,653547.967,976.4719999999506,1496.3575744628906,544.0637558698654,0.0,0.0,0.13925689687137904,0.4795421187858701,1.6120321596609217,0.810019199954789,Adult1
1.0237584325912419,6441,6530,653727.922,654027.922,300.0,1508.7696933746338,559.0091586112976,0.0,0.0,0.14568215834677736,0.08977768941523194,0.46093793772050307,0.8375973039606917,Adult1
