cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0359627489599457,11,204,971396.681,972043.268,646.5870000000577,998.1735992431641,533.4563782811165,0.0,0.0,0.3846802974769106,0.6298586707351017,1.2524708743176374,2.5265062901935944,Child1
1.0359627489599457,207,403,972049.991,972706.529,656.5379999999423,968.3849430084229,625.208340883255,0.0,0.0,0.7736057437858918,0.886346380026984,0.8360443921308158,3.910960667427315,Child1
1.0359627489599457,413,483,972736.527,972973.166,236.63899999996647,1421.4387702941895,534.4778251647949,0.0,0.0,0.5934248635000184,0.5716817412171279,1.3945883892497062,2.1776940037244152,Child1
1.0359627489599457,491,569,972996.476,973259.872,263.3959999999497,999.3078517913818,533.6170211434364,0.0,0.0379746835443038,1.4966625651247925,6.685924349130686,4.715047603747756,8.332332568145556,Child1
1.0359627489599457,617,809,973416.419,974059.742,643.3229999999749,978.9886665344238,487.3100745677948,0.0,0.0,0.7799194857846558,0.7773977684658835,1.1410103267763958,4.193240387685252,Child1
1.0359627489599457,813,938,974069.705,974489.616,419.9110000000801,1052.0096397399902,431.6056090593338,0.0,0.0,0.6193118279123632,0.47485688890701677,0.870996277597211,2.361434922672798,Child1
1.0359627489599457,942,1221,974499.606,975432.849,933.2430000000168,984.0663528442383,480.48463582992554,0.0,0.0035714285714285713,0.8225266899112985,0.8549912288813672,1.743750783101719,4.274205854881236,Child1
1.0359627489599457,1235,1321,975476.171,975766.116,289.9450000000652,1673.5717391967773,570.8521199226379,0.0,0.0,0.4003689277269542,0.4753923496964797,1.3484049786881627,1.294160905741806,Child1
1.0359627489599457,1328,1491,975786.124,976332.708,546.5840000000317,1569.583568572998,646.90056681633,1.0,0.1524390243902439,1.131904216847444,11.052408085635713,5.9380686622046746,7.816118229746184,Child1
1.0359627489599457,1568,1949,976586.008,977859.218,1273.2099999999627,1675.4248809814453,631.8906381726265,1.0,0.17539267015706805,3.9529934026464804,60.573004455707554,20.483171873738392,27.201146321086583,Child1
1.0359627489599457,4933,4970,987801.283,987927.936,126.65299999993294,943.5817623138428,503.7507176399231,1.0,0.2631578947368421,0.9134394300259021,2.0896964776095976,5.084150402044031,1.1732497160033406,Child1
1.0359627489599457,5589,5621,989987.712,990097.679,109.96699999994598,717.5942230224609,526.6457533836365,0.0,0.030303030303030304,0.9496936747262321,6.787838204130471,4.550951236801455,4.2057908345041275,Child1
1.0359627489599457,5626,5653,990111.01,990204.297,93.28700000001118,876.2581157684326,636.6452693939209,0.0,0.0,0.9564129631378598,1.8317886794656506,3.531118191406212,2.037371416112502,Child1
1.0359627489599457,5664,5684,990237.661,990307.645,69.98400000005495,138.3493995666504,482.3782968521118,1.0,0.14285714285714285,1.2181409135410015,8.138206571904547,4.7820848077852816,2.313128380019127,Child1
1.0359627489599457,6054,6068,991537.54,991587.48,49.93999999994412,432.821888923645,678.8586795330048,1.0,0.0,1.856410639629512,14.331232665234861,11.862885074467531,1.6660960794530264,Child1
1.0359627489599457,6082,6134,991630.821,991807.44,176.61899999994785,1247.768783569336,573.6636757850647,0.0,0.0,0.8342179361069476,1.6865708891857694,1.393535726364166,3.397243665554741,Child1
1.0359627489599457,6139,6302,991820.849,992367.431,546.5819999999367,1386.2213516235352,587.5697600841522,0.0,0.3597560975609756,0.3769053963427152,0.44357709048522165,1.9392257332288731,1.2040322054178871,Child1
1.0359627489599457,6335,6438,992474.04,992820.648,346.60800000000745,363.1850838661194,641.5976303815842,0.0,0.019230769230769232,0.40543124552743814,0.40823890751729486,1.5754899105720268,1.7694677921672357,Child1
1.0359627489599457,6448,6623,992850.646,993437.296,586.6500000000233,700.0064849853516,661.7777180671692,0.0,0.03977272727272727,0.2882311204353099,0.525372524973904,0.9502121692531672,1.7904874017831056,Child1
1.0359627489599457,8355,8367,999206.602,999249.939,43.33700000005774,789.1450309753418,578.277096748352,1.0,0.0,0.44123896927519357,0.983760358449469,1.0031623162034633,1.7436242997038613,Child1
1.0359627489599457,8373,8398,999266.524,999353.201,86.67700000002515,939.113245010376,578.0387717485428,1.0,0.11538461538461539,2.2843064023167785,4.083229445134363,6.814146345522556,3.5511203745887534,Child1
1.0359627489599457,9700,9771,1003689.336,1003929.313,239.9769999999553,969.9624252319336,582.8395503759384,0.0,0.2777777777777778,1.2018873764879703,11.248400211554927,10.923756963876055,6.093891610488867,Child1
1.0359627489599457,9785,9817,1003972.647,1004082.618,109.97100000001956,1716.4038848876953,256.7947447299957,1.0,0.21212121212121213,0.3886769841954563,0.4906412133580528,1.3374944689583685,0.9504918873293281,Child1
1.0359627489599457,9976,10008,1004609.262,1004719.232,109.96999999997206,1571.4281845092771,481.0372138023377,0.0,0.0,0.33528367300795553,0.29924678072938166,1.4450693930148595,0.5538267432032905,Child1
1.0359627489599457,10022,10104,1004762.566,1005039.159,276.5929999999935,1853.7336730957027,430.78364610671997,0.0,0.012048192771084338,0.4718899273286837,0.5828433137963773,1.5805887046249973,1.9689342005323986,Child1
1.0359627489599457,10110,10139,1005055.847,1005155.832,99.98500000010245,1754.1302490234375,578.8507890701294,1.0,0.03333333333333333,0.69196921437005,0.7897737944830799,1.2896952810578963,1.3024250450535095,Child1
1.0359627489599457,10727,10775,1007112.27,1007275.539,163.26899999997113,411.3178253173828,515.4920339584351,0.0,0.0,0.9189070894597579,1.0851414337569254,5.046860454666677,1.1056371086429773,Child1
1.0359627489599457,10781,10823,1007292.224,1007435.557,143.33299999998417,518.988733291626,562.6041340827942,0.0,0.0,0.22875631007326977,0.17148023847447807,0.4317188516536321,1.1346405961090058,Child1
1.0359627489599457,10832,10872,1007462.214,1007598.839,136.625,357.4238061904907,567.2022825479507,0.0,0.0,0.24385533828076977,0.11300928889919704,0.3758839134982674,0.9404002175744229,Child1
1.0359627489599457,10875,10928,1007605.551,1007785.501,179.95000000006985,354.48826789855957,662.7480527758598,0.0,0.4074074074074074,1.7638314579492798,0.9439929905565501,0.42478291341606017,5.1948500846509695,Child1
1.0359627489599457,10931,11241,1007792.128,1008828.719,1036.591000000015,435.8270215988159,671.0844630002975,0.0,0.4758842443729904,2.528216056180081,16.453067606811903,7.765505475924835,7.408550350481224,Child1
1.0359627489599457,11306,11400,1009042.044,1009358.614,316.5699999999488,682.4150848388672,589.5156598091125,1.0,0.11578947368421053,0.8657643971907468,1.0804790092660812,0.9722070720356633,3.7185271288924637,Child1
1.0359627489599457,11586,11674,1009975.189,1010271.815,296.6259999999311,825.4343032836914,459.23619747161865,0.0,0.3146067415730337,0.8195837484477422,2.645731022488845,1.8291642776549444,6.569530296389576,Child1
