cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
0.9101844587539649,11,54,1144755.215,1144901.919,146.7039999999106,1049.5194625854492,434.18493926525116,1.0,0.0,0.9070013474765541,0.5555248004102572,0.5934156287439484,4.058363148604698,Adult2
0.9101844587539649,59,141,1144915.255,1145191.86,276.6050000002142,951.2869262695312,464.52308893203735,0.0,0.0,0.7214649029704906,0.9379336075889697,1.0034030777274752,3.164765842728517,Adult2
0.9101844587539649,144,658,1145198.465,1146914.917,1716.4519999998156,972.1834945678711,568.7595784664154,0.0,0.0,1.4393657372063007,7.758589437216231,2.9740207697774252,6.954843534658461,Adult2
0.9101844587539649,719,734,1147114.895,1147168.197,53.30199999990873,1186.1432075500488,518.9938616752625,1.0,0.0,2.3752589563465527,4.464478963449786,1.647448179843051,5.1271678821625715,Adult2
0.9101844587539649,736,1050,1147171.554,1148221.497,1049.9429999999702,944.6852874755859,560.1043850183487,0.0,0.0,1.3294774564506362,9.014050914933009,3.8085410077048447,8.846664640474005,Adult2
0.9101844587539649,1055,1253,1148234.823,1148898.087,663.2639999999665,1034.099464416504,493.9059913158417,0.0,0.0,0.7754799735123087,1.0763922015707046,1.5260642448204582,4.155770746941279,Adult2
0.9101844587539649,1264,1296,1148931.335,1149041.307,109.97200000006706,1792.2713470458984,551.9382494688034,0.0,0.0,0.8628923906758714,1.9247517386604671,2.5293456042218945,2.3783367578483046,Adult2
0.9101844587539649,1301,1408,1149054.637,1149414.66,360.0229999998119,1622.8917789459229,591.7382508516312,0.0,0.0,0.9129194815487236,1.1716855895898501,1.5612622420669544,4.108377217129447,Adult2
0.9101844587539649,1411,1908,1149421.267,1151081.064,1659.7970000000205,1541.6464233398438,592.8961443901062,0.0,0.0,0.7696118940396072,1.1162548610404714,1.2522715772783137,4.434016959292257,Adult2
0.9101844587539649,1936,2021,1151171.091,1151457.761,286.6699999999255,1559.1540813446045,529.6758636832237,0.0,0.09302325581395349,0.6586450139233732,1.0314893879339044,1.2931863231560667,3.4387118285467158,Adult2
0.9101844587539649,2034,2088,1151497.725,1151681.051,183.32599999988452,714.7238445281982,561.5116113424301,0.0,0.0,1.068436608985173,2.8762709402126356,2.396240595672007,6.205320181890201,Adult2
0.9101844587539649,2145,2297,1151867.634,1152377.575,509.9409999998752,806.945972442627,631.9345486164093,0.0,0.0,1.1358646605020095,1.2634417126746087,1.8995509091997806,5.139172477463727,Adult2
0.9101844587539649,2341,2667,1152520.918,1153610.83,1089.9120000000112,973.2730865478516,659.1960543394089,0.0,0.0,0.7223350183821327,0.6779110326272265,0.9773286046770022,4.877000858739346,Adult2
0.9101844587539649,2676,2744,1153637.482,1153867.39,229.9079999998212,536.3078498840332,662.7390646934509,0.0,0.0,0.5305200599747462,1.1433623204646604,2.42288520538698,2.7528334084610813,Adult2
0.9101844587539649,2752,2864,1153890.782,1154267.379,376.59700000006706,154.2296290397644,641.5002983808517,0.0,0.0,0.48695237806384556,0.5023010550107263,1.5511716590828173,2.338190149909226,Adult2
0.9101844587539649,2872,2938,1154290.682,1154513.981,223.29899999988265,290.82550048828125,635.1638531684875,0.0,0.0,0.5236415602190759,0.38130032551075244,0.7247169322097918,1.897697756045777,Adult2
0.9101844587539649,2940,2978,1154517.322,1154647.333,130.01100000017323,301.5571975708008,684.6763265132904,0.0,0.0,0.7237013464018559,0.4821082516841547,0.7976512888260803,2.0427170743253256,Adult2
0.9101844587539649,2981,3130,1154653.942,1155153.933,499.99099999992177,274.62735414505005,594.1816091537476,0.0,0.0,0.7633716238937256,0.6463823513526619,0.9233525461216116,4.01812775985364,Adult2
0.9101844587539649,3135,3272,1155167.258,1155627.179,459.9210000000894,205.829998254776,605.7745134830475,0.0,0.0,0.5475740829758823,1.0073397441589422,2.214957701407832,2.3879107903265844,Adult2
0.9101844587539649,3278,3323,1155643.857,1155797.144,153.28700000001118,304.65282440185547,622.3345926403999,0.0,0.0,0.4513797457682401,0.4577489415746226,0.9330920185498981,1.4060066717214663,Adult2
0.9101844587539649,3325,3574,1155800.517,1156633.769,833.252000000095,303.9072275161743,564.3597632646561,0.0,0.012,0.40595855468565917,0.4866320526827465,1.229102627675255,2.223184388926911,Adult2
0.9101844587539649,3581,3740,1156653.727,1157186.978,533.2509999999311,238.36703181266785,561.6003254055977,0.0,0.0,0.454225566828483,0.47515319487053426,1.1537349077114198,1.9552860316399823,Adult2
0.9101844587539649,3747,3898,1157207.004,1157713.606,506.6019999999553,353.5379934310913,553.9181140065193,0.0,0.0,0.536705423434434,0.3191709598757843,0.7008979264919013,1.9086290816156732,Adult2
0.9101844587539649,3905,3973,1157733.65,1157963.553,229.90300000016578,438.55226039886475,587.8651678562164,0.0,0.0,0.434744873825974,0.2654963881172643,0.5808993734053929,1.5651327343586974,Adult2
0.9101844587539649,4057,4090,1158240.253,1158353.58,113.32700000004843,532.7978897094727,578.862070441246,0.0,0.0,0.8840073079987216,1.235806752601189,1.072382591920865,3.6484008207454655,Adult2
0.9101844587539649,4093,4122,1158360.185,1158460.182,99.99699999997392,404.3885350227356,690.8770090341568,0.0,0.0,0.8400908420023147,1.1889476899277713,1.1475015249765546,2.9714621769982923,Adult2
0.9101844587539649,4125,4188,1158466.823,1158680.131,213.30799999996088,478.0968117713928,642.5946396589279,0.0,0.0,1.013832395379483,2.251996103566803,1.3840450408440248,5.237531460010034,Adult2
