,time,L_X,L_Y,L_P,L_V,R_X,R_Y,R_P,R_V,Event
38,1144845.252,1041.8674850463867,395.6979703903198,3.5447235107421875,True,1055.8644104003906,472.23053455352783,3.651336669921875,True,
39,1144848.518,1061.2884521484375,411.69904232025146,3.498504638671875,True,1049.4643020629885,491.89629793167114,3.6209716796875,True,
40,1144851.857,1049.293441772461,434.95224952697754,3.485870361328125,True,1047.659797668457,453.0927586555481,3.734786987304688,True,
41,1144855.218,1045.1740264892578,434.8629641532898,3.4531402587890625,True,1051.3301467895508,481.17007970809937,3.6600341796875,True,
42,1144858.577,1046.1466598510742,418.21449279785156,3.5321807861328125,True,1053.5514450073242,479.20509338378906,3.675201416015625,True,
43,1144861.836,1048.6530303955078,412.87970781326294,3.510040283203125,True,1054.555206298828,487.5175166130066,3.650054931640625,True,
44,1144865.184,1055.7158660888672,419.61505651474,3.4919891357421875,True,1030.327491760254,392.5044894218445,3.82830810546875,True,
45,1144868.544,1058.2763671875,445.84879875183105,3.4650421142578125,True,1044.917106628418,416.9888949394226,3.7872314453125,True,
46,1144871.9,1067.6756286621094,425.81778287887573,3.50555419921875,True,1034.395637512207,417.7942657470703,3.800094604492188,True,
47,1144875.153,1051.5948486328125,395.97535371780396,3.56463623046875,True,1045.821876525879,438.7566304206848,3.772308349609375,True,
48,1144878.521,1051.6154479980469,476.01232051849365,3.40625,True,1052.1344375610352,480.6861877441406,3.702590942382813,True,
49,1144881.869,1057.0612335205078,446.91288471221924,3.4727020263671875,True,1033.9029693603516,428.3379864692688,3.7887115478515625,True,
50,1144885.226,1058.6011505126953,462.5867486000061,3.4489288330078125,True,1027.1355056762695,422.8264331817627,3.81280517578125,True,
51,1144888.481,1061.1788177490234,427.66786336898804,3.5066070556640625,True,1030.9881591796875,417.4267601966858,3.818359375,True,
52,1144891.856,1065.6175231933594,501.8446969985962,3.342529296875,True,1064.1165161132812,488.92014026641846,3.697601318359375,True,
53,1144895.199,1064.3254852294922,443.6227798461914,3.736984252929688,True,1058.3809661865234,688.8417756557465,3.514801025390625,True,
54,1144898.553,1069.1357803344729,406.6546440124512,3.5550689697265625,True,1043.272933959961,422.6523685455322,3.8180084228515625,True,
55,1144901.919,1042.9662322998047,420.87284088134766,3.518402099609375,True,1054.2601776123047,507.7060532569885,3.6708831787109375,True,
56,1144905.166,1015.770378112793,410.8431386947632,3.57501220703125,True,1001.9986724853516,446.2405729293823,3.78082275390625,True,
57,1144908.529,974.6541595458984,397.3701882362366,3.609405517578125,True,958.3940505981444,453.237726688385,3.822509765625,True,
58,1144911.891,936.122989654541,439.2712926864624,3.584701538085937,True,927.209300994873,499.9359726905823,3.764480590820313,True,
59,1144915.255,949.0300369262696,450.108425617218,3.5947418212890625,True,910.0101470947266,502.98429250717163,3.7769927978515625,True,
60,1144918.516,946.0257911682128,431.6549348831177,3.6413726806640634,True,929.3855094909668,497.9312038421631,3.8029937744140634,True,
61,1144921.864,982.587890625,483.41038942337036,3.5401611328125,True,941.0197448730468,586.0706090927124,3.613250732421875,True,
62,1144925.224,973.9838790893556,457.69678115844727,3.5742340087890625,True,945.8189964294434,558.5029935836792,3.6729583740234375,True,
63,1144928.588,958.7345123291016,446.78967475891113,3.617034912109375,True,930.3350257873536,482.2565031051636,3.79296875,True,
64,1144931.86,959.6988487243652,397.0098280906677,3.66180419921875,True,931.9319343566896,500.213098526001,3.785598754882813,True,
65,1144935.201,958.9641952514648,414.3066644668579,3.6392822265625,True,937.8683853149414,471.8516993522644,3.822174072265625,True,
66,1144938.562,963.8425827026368,400.27547121047974,3.677032470703125,True,954.667510986328,478.92494201660156,3.807296752929688,True,
67,1144941.927,975.5740356445312,425.9198784828186,3.633010864257813,True,946.2178802490234,511.7355465888977,3.784210205078125,True,
68,1144945.19,970.1856994628906,420.3436303138733,3.6478424072265625,True,952.1366500854492,524.9651026725769,3.7440032958984375,True,
69,1144948.548,950.5691528320312,405.20071506500244,3.62640380859375,True,955.6480979919434,475.68923234939575,3.84271240234375,True,
70,1144951.896,972.0425033569336,454.61350679397583,3.549179077148437,True,960.52001953125,550.6645810604095,3.70166015625,True,
71,1144955.252,970.9317398071288,452.82792806625366,3.61712646484375,True,961.5719604492188,612.5543761253357,3.5408477783203125,True,
72,1144958.509,949.3320465087892,428.4337091445923,3.65386962890625,True,965.3526306152344,624.980138540268,3.5168609619140625,True,
73,1144961.868,963.2418823242188,447.08431005477905,3.601181030273437,True,961.6129302978516,577.0091092586517,3.6671295166015625,True,
74,1144965.212,952.3322296142578,418.7962317466736,3.66070556640625,True,970.906219482422,618.7506651878357,3.538604736328125,True,
75,1144968.581,957.8167533874512,439.0517807006836,3.644683837890625,True,973.077392578125,648.1946897506714,3.463897705078125,True,
76,1144971.943,963.4247589111328,439.19031143188477,3.675827026367188,True,960.0112152099608,623.4610319137573,3.497314453125,True,
77,1144975.219,963.2799911499023,451.608510017395,3.623199462890625,True,975.4237747192384,641.04323387146,3.468734741210937,True,
78,1144978.54,957.7394485473632,428.1981682777405,3.6919097900390634,True,955.7579040527344,518.9815664291382,3.7855377197265625,True,
79,1144981.91,965.7139205932616,458.95997285842896,3.629669189453125,True,955.4489707946776,541.5161776542664,3.7353515625,True,
80,1144985.266,974.8001861572266,421.74593210220337,3.665740966796875,True,947.981414794922,556.4226186275482,3.736480712890625,True,
81,1144988.54,964.5100021362304,430.38865327835083,3.666656494140625,True,961.981086730957,535.5032229423523,3.756805419921875,True,
82,1144991.879,978.9202880859376,421.0199975967407,3.6938629150390634,True,965.9702682495116,534.2710590362549,3.7462158203125,True,
83,1144995.235,967.5137329101562,434.4343686103821,3.661651611328125,True,958.0091857910156,593.2908797264099,3.6380615234375,True,
84,1144998.596,964.1832733154296,443.74637603759766,3.662399291992188,True,940.4751777648926,473.5777974128723,3.9057464599609375,True,
85,1145001.861,968.5092544555664,446.9562077522278,3.648834228515625,True,942.3755836486816,452.6931309700012,3.92071533203125,True,
86,1145005.202,965.2399063110352,418.53713035583496,3.68829345703125,True,943.4092712402344,463.3243989944458,3.88336181640625,True,
87,1145008.561,963.7434768676758,431.42061710357666,3.712326049804688,True,957.2284698486328,552.238597869873,3.7195892333984375,True,
88,1145011.917,967.8238677978516,419.67151165008545,3.7093505859375,True,959.5655250549316,523.8084483146667,3.795074462890625,True,
89,1145015.272,969.770736694336,442.7651381492615,3.652862548828125,True,957.425365447998,588.9548742771149,3.672561645507813,True,
90,1145018.537,956.4864349365234,433.82269620895386,3.696258544921875,True,953.235683441162,515.9129047393799,3.7997894287109375,True,
91,1145021.864,980.515022277832,448.7087631225586,3.6552886962890634,True,958.6800956726074,583.3916616439819,3.6855316162109375,True,
92,1145025.237,971.0555648803712,401.60303592681885,3.7562255859375,True,962.2164916992188,599.796416759491,3.6399078369140634,True,
93,1145028.505,967.1027755737304,453.51041078567505,3.666671752929688,True,973.0466079711914,586.996808052063,3.645095825195313,True,
94,1145031.847,971.6625595092772,450.79779624938965,3.656494140625,True,962.8733825683594,568.5988068580627,3.702316284179688,True,
95,1145035.194,968.1318283081056,465.48707485198975,3.6544342041015625,True,951.4430236816406,619.5765388011932,3.5868072509765625,True,
96,1145038.544,961.9598007202148,456.023211479187,3.6612396240234375,True,936.2241554260254,557.3755323886871,3.6744232177734375,True,
97,1145041.912,967.2047424316406,437.20356702804565,3.69580078125,True,960.574836730957,584.2090058326721,3.6689453125,True,
98,1145045.187,973.593864440918,472.9748797416687,3.650955200195313,True,963.0703353881836,634.2422890663147,3.521453857421875,True,
99,1145048.516,962.424659729004,429.02613401412964,3.709564208984375,True,963.3602142333984,618.562148809433,3.594207763671875,True,
100,1145051.876,948.7933158874512,418.25273036956787,3.7210845947265625,True,947.6170921325684,486.9189119338989,3.8523101806640634,True,
101,1145055.235,965.720558166504,442.30435609817505,3.7025146484375,True,926.2961769104004,435.304434299469,3.9662017822265625,True,
102,1145058.503,942.9101943969728,440.3111743927002,3.716384887695313,True,937.1969604492188,450.8830261230469,3.9453277587890634,True,
103,1145061.849,953.2796859741212,433.15398931503296,3.70428466796875,True,941.5825080871582,439.85361099243164,3.954193115234375,True,
104,1145065.203,952.0137977600098,472.41431951522827,3.639373779296875,True,940.6146240234376,437.1165347099304,3.97381591796875,True,
105,1145068.564,962.816162109375,473.0867600440979,3.657745361328125,True,933.8098526000977,431.17194414138794,3.9766998291015625,True,
106,1145071.846,954.3351745605468,471.72675132751465,3.6642913818359375,True,935.3014183044434,447.5906038284302,3.94439697265625,True,
107,1145075.17,951.3192558288574,425.50048828125,3.7281646728515625,True,934.1416168212892,461.09760761260986,3.9229888916015625,True,
108,1145078.529,957.0970344543456,431.87528371810913,3.708419799804688,True,932.3343086242676,435.8568835258484,3.9598541259765625,True,
109,1145081.887,950.4793167114258,448.72453451156616,3.69061279296875,True,931.9931602478028,422.2522258758545,3.9571380615234375,True,
110,1145085.247,947.5774955749512,454.00627613067627,3.664306640625,True,928.9729499816896,456.2569499015808,3.91375732421875,True,
111,1145088.515,948.2098960876464,469.6493697166443,3.657546997070313,True,937.3887062072754,463.0454707145691,3.92767333984375,True,
112,1145091.858,955.7091522216796,487.2248125076294,3.622314453125,True,940.4231643676758,460.3538417816162,3.900604248046875,True,
113,1145095.217,951.3764190673828,464.2587733268738,3.659759521484375,True,942.7023696899414,463.44857454299927,3.88348388671875,True,
114,1145098.572,951.1197280883788,449.0234184265137,3.675125122070313,True,940.8877944946288,460.05154609680176,3.8846435546875,True,
115,1145101.832,951.470890045166,483.56115102767944,3.6154632568359375,True,924.1871452331544,380.0648546218872,3.99420166015625,True,
116,1145105.184,955.5130577087402,452.40976095199585,3.649932861328125,True,943.2427597045898,433.85050535202026,3.924880981445313,True,
117,1145108.544,955.1762008666992,435.86930751800537,3.701828002929688,True,943.49853515625,451.96281909942627,3.869308471679688,True,
118,1145111.901,955.1677894592284,457.34375953674316,3.670852661132813,True,944.5794296264648,472.29600191116333,3.8219146728515625,True,
119,1145115.165,962.6400375366212,451.67500734329224,3.665206909179688,True,952.5945854187012,456.6884422302246,3.870330810546875,True,
120,1145118.497,948.8344573974608,437.31744289398193,3.6876373291015625,True,946.416721343994,474.118595123291,3.857223510742188,True,
121,1145121.868,960.2516555786132,444.5048189163208,3.648468017578125,True,936.7815399169922,445.41550397872925,3.8816986083984375,True,
122,1145125.225,967.5423431396484,419.1335463523865,3.711151123046875,True,935.8894729614258,433.27674865722656,3.891082763671875,True,
123,1145128.5,948.5006904602052,472.9301404953003,3.6337738037109375,True,938.0231094360352,431.0965633392334,3.9093170166015625,True,
124,1145131.836,950.9773635864258,458.30929040908813,3.619354248046875,True,933.1440925598145,426.7000150680542,3.903045654296875,True,
125,1145135.198,963.4162902832032,414.02992486953735,3.70953369140625,True,932.464714050293,422.41238594055176,3.88787841796875,True,
126,1145138.555,945.5513191223145,475.15506505966187,3.61395263671875,True,931.7779541015624,431.3009476661682,3.874664306640625,True,
127,1145141.827,955.7206535339355,463.6335825920105,3.6146392822265625,True,926.7988014221193,438.69399547576904,3.8360748291015625,True,
128,1145145.153,959.3215942382812,450.62482595443726,3.646392822265625,True,940.9949111938477,416.54536485671997,3.8950042724609375,True,
129,1145148.522,970.2200317382812,453.3848190307617,3.6517333984375,True,924.7057342529296,418.8731575012207,3.863693237304688,True,
130,1145151.88,955.8460235595704,485.8078980445862,3.5698699951171875,True,927.0859336853028,421.148099899292,3.881759643554688,True,
131,1145155.228,965.9864044189452,431.9964337348938,3.6742095947265625,True,936.5874481201172,449.25265073776245,3.82708740234375,True,
132,1145158.504,955.125217437744,476.3555574417114,3.59161376953125,True,931.776638031006,448.569974899292,3.8315277099609375,True,
133,1145161.848,949.8041152954102,496.8543076515198,3.5750885009765625,True,935.4244422912598,464.38159704208374,3.782073974609375,True,
134,1145165.206,953.778591156006,441.1423587799072,3.625396728515625,True,930.0691223144532,432.79163360595703,3.818038940429688,True,
135,1145168.566,956.0587692260742,478.86571884155273,3.5797576904296875,True,955.7394218444824,486.3507556915283,3.727874755859375,True,
136,1145171.824,959.7500610351562,433.5838723182678,3.6489105224609375,True,951.2086486816406,437.5215697288513,3.7863922119140634,True,
137,1145175.162,951.0138702392578,478.220636844635,3.5611114501953125,True,940.7061767578124,434.3915605545044,3.78692626953125,True,
138,1145178.534,947.4914360046388,497.65394926071167,3.5330047607421875,True,964.526023864746,592.1052575111389,3.554901123046875,True,
139,1145181.891,951.6830062866212,512.7655792236328,3.5081939697265625,True,939.448184967041,460.4616665840149,3.7633056640625,True,
140,1145185.137,956.3956832885742,445.92154026031494,3.5818023681640625,True,935.3075408935548,459.4706439971924,3.746978759765625,True,
141,1145188.493,958.48388671875,493.6941075325012,3.5175018310546875,True,946.3910293579102,476.84382677078247,3.7232818603515625,True,
142,1145191.86,961.4490509033204,491.8420958518982,3.47723388671875,True,940.879955291748,466.0039258003235,3.700485229492188,True,
143,1145195.22,977.5588989257812,605.0620973110199,3.252777099609375,True,942.50581741333,551.7911410331726,3.5648193359375,True,
144,1145198.465,960.688934326172,607.1144378185272,3.2083740234375,True,963.7218475341796,697.8092586994171,3.2232208251953125,True,
145,1145201.843,982.1770477294922,614.6221661567688,3.19744873046875,True,945.1567268371582,484.64956998825073,3.6646728515625,True,
146,1145205.182,962.3040390014648,527.8351736068726,3.3916778564453125,True,966.6093063354492,656.0350978374481,3.284515380859375,True,
147,1145208.54,944.43998336792,551.3887131214142,3.35662841796875,True,978.1914138793944,765.5092012882233,3.0077667236328125,True,
148,1145211.815,942.7323532104492,528.3296871185303,3.35845947265625,True,963.1964492797852,655.0012993812561,3.251495361328125,True,
149,1145215.165,952.404899597168,489.2833971977234,3.426239013671875,True,956.2331771850586,598.6768734455109,3.4473114013671875,True,
150,1145218.506,956.6534614562988,704.7178030014038,2.99981689453125,True,974.0753173828124,737.733918428421,3.09149169921875,True,
151,1145221.865,964.5275115966796,510.2962303161621,3.3673095703125,True,962.3464965820312,628.5008919239044,3.33233642578125,True,
152,1145225.226,957.1624946594238,723.8824224472046,2.89794921875,True,991.1239242553712,677.5235509872437,3.177398681640625,True,
153,1145228.486,953.0706024169922,460.4442858695984,3.46875,True,963.8908767700196,722.6416325569153,3.0486297607421875,True,
154,1145231.832,969.2523193359376,460.02573251724243,3.4625701904296875,True,978.1258392333984,602.7407741546631,3.340789794921875,True,
155,1145235.186,974.5064163208008,687.6953887939453,2.9444122314453125,True,988.3201217651368,726.5687084197998,3.0364532470703125,True,
156,1145238.548,957.7900886535645,592.9947316646576,3.176742553710937,True,970.0296020507812,617.8659546375275,3.29193115234375,True,
157,1145241.795,955.092601776123,653.4469163417816,3.0294647216796875,True,978.1632614135742,752.1698248386383,3.026458740234375,True,
158,1145245.15,969.034538269043,578.020795583725,3.2537078857421875,True,980.749855041504,649.6196830272675,3.2523193359375,True,
159,1145248.51,939.6006774902344,666.3248026371002,2.99224853515625,True,971.9557571411132,720.7529282569885,3.087921142578125,True,
160,1145251.873,971.224365234375,578.0041229724884,3.1785888671875,True,973.0817413330078,736.0331189632416,3.040267944335937,True,
161,1145255.117,962.1740341186523,677.4203932285309,2.9310455322265625,True,964.6812057495116,730.9546673297882,3.071640014648437,True,
162,1145258.472,961.4481353759766,482.6419687271118,3.400970458984375,True,971.4357376098632,759.7762048244476,2.984970092773437,True,
163,1145261.836,969.6440505981444,706.8328428268433,2.88958740234375,True,963.402099609375,519.1455888748169,3.5443267822265625,True,
164,1145265.196,958.3656120300292,487.8974461555481,3.40216064453125,True,953.4944343566896,677.0216989517212,3.226913452148437,True,
165,1145268.451,959.9172592163086,483.1238007545471,3.38531494140625,True,975.2833557128906,709.9385511875153,3.087142944335937,True,
166,1145271.823,968.547134399414,461.1890172958374,3.4086456298828125,True,978.9874649047852,699.4115030765533,3.134552001953125,True,
167,1145275.158,971.2085723876952,561.1610841751099,3.194076538085937,True,958.6823844909668,587.4223458766937,3.3066558837890625,True,
168,1145278.522,952.991065979004,596.0444355010986,3.177978515625,True,959.7863960266112,662.6884996891022,3.1955108642578125,True,
169,1145281.884,956.6765213012696,469.6744751930237,3.409164428710937,True,944.4998359680176,557.6818192005157,3.354598999023437,True,
170,1145285.153,972.4922561645508,626.6349112987518,3.024398803710937,True,950.0105094909668,625.9291899204254,3.2841949462890625,True,
171,1145288.491,946.9670104980468,489.1397166252136,3.36322021484375,True,961.2569046020508,647.4395942687988,3.2265777587890625,True,
172,1145291.853,957.7828216552734,656.4116477966309,2.9893035888671875,True,968.9626693725586,626.0844576358795,3.236328125,True,
173,1145295.206,957.7817344665528,515.0993585586548,3.322494506835937,True,974.7932052612304,595.1334285736084,3.2689971923828125,True,
174,1145298.484,983.3914947509766,671.8963837623596,2.913665771484375,True,954.9776458740234,540.842353105545,3.49462890625,True,
175,1145301.811,976.1266708374023,753.2296621799469,2.914093017578125,True,944.0576362609864,661.6565680503845,3.357284545898437,True,
176,1145305.174,946.2097549438477,515.3112101554871,3.29193115234375,True,943.9609909057616,445.98320960998535,3.617950439453125,True,
177,1145308.536,960.3967666625977,607.4269044399261,3.1113433837890625,True,961.9696426391602,646.7066431045532,3.205551147460937,True,
178,1145311.793,940.034523010254,448.0073547363281,3.435302734375,True,952.6033973693848,474.20742988586426,3.5356903076171875,True,
179,1145315.127,956.0354804992676,495.3992199897766,3.315338134765625,True,955.638256072998,514.064691066742,3.45184326171875,True,
180,1145318.496,970.840187072754,493.21600914001465,3.329345703125,True,955.9122848510742,565.3380239009857,3.3759307861328125,True,
181,1145321.857,946.966495513916,524.5338034629822,3.282012939453125,True,962.8768157958984,577.832053899765,3.53997802734375,True,
182,1145325.122,958.5135841369628,480.1890993118286,3.3411102294921875,True,959.977855682373,470.1790952682495,3.5435028076171875,True,
183,1145328.48,967.2722625732422,508.60032320022583,3.297714233398437,True,969.3767166137696,554.6810710430145,3.370635986328125,True,
184,1145331.826,951.0330390930176,586.3818526268005,3.139877319335937,True,949.3809700012208,525.7841205596924,3.387847900390625,True,
185,1145335.18,961.4168930053712,543.1425940990448,3.1702423095703125,True,942.366542816162,667.0469391345978,3.124618530273437,True,
186,1145338.44,950.9387397766112,469.2394423484802,3.3689727783203125,True,944.5517349243164,570.5736744403839,3.285369873046875,True,
187,1145341.803,953.195972442627,558.5755097866058,3.179550170898437,True,943.8752746582032,472.52697229385376,3.462677001953125,True,
188,1145345.151,951.346836090088,598.5349309444427,3.0657958984375,True,965.0746536254884,582.9351603984833,3.246917724609375,True,
189,1145348.511,973.7024688720704,558.6189293861389,3.154647827148437,True,935.8424949645996,450.9800362586975,3.5209503173828125,True,
190,1145351.87,959.5475006103516,532.2098994255066,3.2700958251953125,True,950.5097579956056,502.1679139137268,3.43963623046875,True,
191,1145355.115,952.3911094665528,462.56112813949585,3.352996826171875,True,957.0969200134276,503.0686855316162,3.397918701171875,True,
192,1145358.476,946.8355751037598,480.67266941070557,3.326568603515625,True,940.2543067932128,573.1173419952393,3.2669830322265625,True,
193,1145361.837,952.5536727905272,497.9294013977051,3.291748046875,True,955.129623413086,591.9243049621582,3.2357940673828125,True,
194,1145365.192,940.909824371338,556.9751000404358,3.176025390625,True,943.8043212890624,434.3049144744873,3.480316162109375,True,
195,1145368.439,962.996063232422,523.4066319465637,3.217437744140625,True,961.838150024414,594.7257542610168,3.4505157470703125,True,
196,1145371.798,959.0451622009276,576.0288047790527,3.111190795898437,True,977.6645278930664,744.0964508056641,3.065338134765625,True,
197,1145375.161,958.168773651123,570.2016627788544,3.1562042236328125,True,948.2653427124023,448.65816593170166,3.5054473876953125,True,
198,1145378.517,953.8489151000977,637.1625065803528,2.978607177734375,True,958.5379028320312,579.2815411090851,3.204193115234375,True,
199,1145381.789,962.8848266601562,535.0519037246704,3.20172119140625,True,954.0082168579102,552.3481285572052,3.2506866455078125,True,
200,1145385.122,953.0758094787598,476.48765087127686,3.3230438232421875,True,967.2530364990234,671.0527110099792,3.0787353515625,True,
201,1145388.49,948.4592628479004,483.6346650123596,3.2964630126953125,True,966.0445404052734,660.2926325798035,3.04156494140625,True,
202,1145391.847,958.9504623413086,444.6660089492798,3.391754150390625,True,954.9852561950684,667.9087972640991,3.0080718994140625,True,
203,1145395.205,955.5875015258788,490.4591703414917,3.2919158935546875,True,969.7066497802734,592.2549247741699,3.1386871337890625,True,
204,1145398.474,943.6334609985352,504.78493452072144,3.27508544921875,True,947.3426055908204,613.3568179607391,3.331634521484375,True,
205,1145401.815,962.2651290893556,595.0883996486664,3.01953125,True,978.4454727172852,693.2707035541534,2.9636993408203125,True,
206,1145405.177,960.15380859375,554.8232388496399,3.165283203125,True,965.5270385742188,661.6627156734467,2.9994659423828125,True,
207,1145408.531,946.5990257263184,518.2037472724915,3.247650146484375,True,966.7139053344728,617.8690123558044,3.096786499023437,True,
208,1145411.791,948.8911628723145,606.5979731082916,3.035369873046875,True,936.9938278198242,546.6201531887054,3.246429443359375,True,
209,1145415.135,967.785987854004,547.9468810558319,3.2027740478515625,True,968.0503463745116,644.6780562400818,3.1226348876953125,True,
210,1145418.494,945.7300186157228,593.2236099243164,3.092147827148437,True,944.8191833496094,586.9960355758667,3.2063751220703125,True,
211,1145421.855,952.943058013916,575.8292484283447,3.10186767578125,True,968.8209915161132,536.3658213615417,3.3213348388671875,True,
212,1145425.134,946.673183441162,482.0479989051819,3.3084869384765625,True,971.2685394287108,664.5034646987915,3.062164306640625,True,
213,1145428.464,977.9058837890624,471.37450218200684,3.329742431640625,True,959.8558616638184,528.3605217933655,3.362655639648437,True,
214,1145431.821,951.2318801879884,542.2861433029175,3.179672241210937,True,959.560375213623,504.14886474609375,3.405487060546875,True,
215,1145435.183,961.7128372192384,527.2599363327026,3.1937713623046875,True,957.791919708252,591.7102324962616,3.191879272460937,True,
216,1145438.432,959.1606330871582,556.4594721794128,3.1149444580078125,True,947.7526473999023,525.1844215393066,3.373260498046875,True,
217,1145441.792,964.8601913452148,532.1592378616333,3.1345367431640625,True,962.4556732177734,563.6136960983276,3.2670135498046875,True,
218,1145445.146,970.8209609985352,499.9893379211426,3.2397003173828125,True,947.3587989807128,470.1624870300293,3.443206787109375,True,
219,1145448.506,970.3091812133788,540.2538871765137,3.148651123046875,True,982.313117980957,605.8618032932281,3.208099365234375,True,
220,1145451.782,957.7682304382324,578.2807981967926,3.035003662109375,True,985.8668518066406,713.5745966434479,2.889556884765625,True,
221,1145455.114,968.2955932617188,587.5859820842743,3.042236328125,True,980.6787872314452,624.7980272769928,3.0598297119140625,True,
222,1145458.463,978.2433700561523,528.8910841941833,3.1363067626953125,True,977.8039169311523,639.0782797336578,3.038970947265625,True,Circle
223,1145461.829,956.7785453796388,535.6001043319702,3.181549072265625,True,970.3898620605468,705.7086968421936,2.9337310791015625,True,
224,1145465.192,982.5639724731444,519.0843057632446,3.2172088623046875,True,976.6059494018556,625.8714473247528,3.04931640625,True,
225,1145468.448,951.3439750671388,753.4538733959198,2.872161865234375,True,976.5364837646484,544.3280231952667,3.238250732421875,True,
226,1145471.801,977.3997116088868,461.34917736053467,3.3387908935546875,True,964.7663497924804,511.8410539627075,3.3613739013671875,True,
227,1145475.16,954.8460960388184,597.2557103633881,3.0157623291015625,True,961.5055847167968,667.0314574241638,3.005767822265625,True,
228,1145478.52,952.137336730957,531.902904510498,3.184799194335937,True,949.2423248291016,459.87342596054077,3.442977905273437,True,
229,1145481.768,967.5298690795898,692.4756324291229,2.8934326171875,True,965.2535247802734,486.75167083740234,3.4145660400390625,True,
230,1145485.195,976.5425491333008,691.3126373291016,2.8487548828125,True,968.6730194091796,605.885910987854,3.20257568359375,True,
231,1145488.488,976.2367630004884,725.0820136070251,2.7572021484375,True,996.932258605957,564.2926383018494,3.305999755859375,True,
232,1145491.845,961.3815307617188,659.3921828269958,2.95770263671875,True,973.7750244140624,555.0610327720642,3.33709716796875,True,
