,time,L_X,L_Y,L_P,L_V,R_X,R_Y,R_P,R_V,Event
27469,971470.039,988.0411148071288,547.4358880519867,3.51898193359375,True,1004.7259140014648,513.5457158088684,3.497665405273437,True,
27470,971473.31,995.3371810913086,542.4887573719025,3.537017822265625,True,1003.8900375366212,524.6601033210754,3.4840850830078125,True,
27471,971476.661,990.9179306030272,550.3352165222168,3.5150909423828125,True,1004.2758178710938,518.8891267776489,3.50811767578125,True,
27472,971480.007,990.8929824829102,542.6719951629639,3.54473876953125,True,1007.2420120239258,517.2549533843994,3.50341796875,True,
27473,971483.364,1003.095932006836,540.1628315448761,3.5205535888671875,True,1005.8738708496094,522.874653339386,3.4901885986328125,True,
27474,971486.73,999.0214920043944,553.7340152263641,3.4848175048828125,True,998.6969375610352,509.1475582122803,3.548187255859375,True,
27475,971489.991,989.3536376953124,550.1336967945099,3.5381622314453125,True,996.1277389526368,511.8545722961426,3.53485107421875,True,
27476,971493.334,990.747413635254,555.2069342136383,3.5449371337890625,True,997.2779846191406,507.0692753791809,3.55096435546875,True,
27477,971496.695,995.954933166504,548.6107277870178,3.538726806640625,True,1008.105354309082,519.8921227455139,3.4980926513671875,True,
27478,971500.052,998.3723831176758,540.0787925720215,3.5551300048828125,True,1000.2343368530272,545.7415902614594,3.420883178710937,True,
27479,971503.33,997.3707962036132,543.8228559494019,3.5320587158203125,True,1003.6318588256836,537.8505206108093,3.437362670898437,True,
27480,971506.666,999.7695922851562,546.8971824645996,3.5272674560546875,True,998.8787841796876,520.1843118667603,3.527938842773437,True,
27481,971510.02,1001.7412948608398,550.279598236084,3.554306030273437,True,999.3001556396484,516.2571716308594,3.5320587158203125,True,
27482,971513.377,997.8874969482422,568.6754429340363,3.4938507080078125,True,991.2389373779296,575.5728185176849,3.638748168945313,True,
27483,971516.737,994.0039443969728,549.8198783397675,3.5431060791015625,True,993.7558364868164,525.8145046234131,3.533676147460937,True,
27484,971520.068,1003.4260940551758,564.6539962291718,3.5041046142578125,True,1004.0247344970704,519.1313624382019,3.542144775390625,True,
27485,971523.346,998.9315414428712,554.4060051441193,3.5260162353515625,True,998.6414337158204,518.5343027114868,3.5624542236328125,True,
27486,971526.71,1009.2026138305664,557.0320379734039,3.5281524658203125,True,997.9565048217772,523.2563209533691,3.537994384765625,True,
27487,971530.068,997.1076965332032,542.9879379272461,3.556732177734375,True,996.6888427734376,508.3989644050598,3.5741424560546875,True,
27488,971533.325,1012.0626068115234,552.6752722263336,3.544677734375,True,1002.224578857422,519.9614524841309,3.531234741210937,True,
27489,971536.679,1006.9577407836914,565.8270978927612,3.502304077148437,True,990.0119018554688,524.1545820236206,3.536361694335937,True,
27490,971540.031,1002.3019409179688,564.1291308403015,3.54058837890625,True,997.4655532836914,515.8467292785645,3.5688934326171875,True,
27491,971543.386,1000.2164840698242,553.8783073425293,3.5408477783203125,True,1009.1941452026368,535.5935382843018,3.4785308837890625,True,
27492,971546.649,1000.8643341064452,547.0628142356873,3.56976318359375,True,993.0261611938477,579.4067144393921,3.665191650390625,True,
27493,971549.993,1008.120460510254,568.0059313774109,3.534881591796875,True,1002.1429824829102,529.8803687095642,3.5116729736328125,True,
27494,971553.352,1002.3551559448242,542.3070645332336,3.5746612548828125,True,1002.6646041870116,510.35088300704956,3.582763671875,True,
27495,971556.71,1006.1616897583008,586.8586957454681,3.4542999267578125,True,987.3177337646484,516.3756823539734,3.5802764892578125,True,
27496,971559.957,1000.968017578125,555.8954679965973,3.5715789794921875,True,998.909797668457,516.7218804359436,3.5838775634765625,True,
27497,971563.315,1000.2840042114258,550.0090384483337,3.5667877197265625,True,999.4503021240234,518.6324071884155,3.5754547119140625,True,
27498,971566.669,1002.5414657592772,550.3343152999878,3.5931549072265625,True,1006.4119720458984,523.5331892967224,3.5472869873046875,True,
27499,971570.031,1006.2254333496094,544.1451716423035,3.5768280029296875,True,991.5951919555664,535.9616875648499,3.541473388671875,True,
27500,971573.297,998.0554962158204,570.6197333335876,3.53643798828125,True,1004.9026107788086,523.7542462348938,3.5592803955078125,True,
27501,971576.633,986.6162109375,554.6319544315338,3.561614990234375,True,1008.142204284668,553.1299066543579,3.450958251953125,True,
27502,971579.99,995.6414794921876,552.7472734451294,3.572845458984375,True,1011.6667556762696,562.910807132721,3.42681884765625,True,
27503,971583.346,1004.0932846069336,555.6058216094971,3.578033447265625,True,1010.9460067749023,534.5253324508667,3.543731689453125,True,
27504,971586.709,1003.6881637573242,558.4603786468506,3.537872314453125,True,1007.3479843139648,521.2013411521912,3.5545196533203125,True,
27505,971589.967,1001.9424819946288,559.7657990455627,3.5570220947265625,True,1003.0197143554688,530.5988359451294,3.562591552734375,True,
27506,971593.316,1003.0184555053712,547.7920639514923,3.5823974609375,True,1009.2584609985352,520.2391576766968,3.5709381103515625,True,
27507,971596.664,1000.3956985473632,547.4293863773346,3.5967254638671875,True,1001.6132354736328,516.5183329582214,3.584945678710937,True,
27508,971600.037,1005.0101852416992,550.0586700439453,3.590606689453125,True,1004.7745513916016,513.9051103591919,3.5916748046875,True,
27509,971603.367,995.4767990112304,551.5106678009033,3.577392578125,True,1003.6542892456056,513.5665726661682,3.59588623046875,True,
27510,971606.637,995.2886581420898,555.4624307155609,3.5769195556640625,True,1004.8269653320312,510.4766035079956,3.6024322509765625,True,
27511,971610.001,1003.2967758178712,564.508159160614,3.556625366210937,True,994.68017578125,583.0801606178284,3.6377105712890634,True,
27512,971613.358,1001.18408203125,545.795921087265,3.599609375,True,991.838607788086,608.7731373310089,3.593292236328125,True,
27513,971616.62,1000.3284072875977,540.9062433242798,3.6230621337890634,True,1004.8157501220704,516.1021614074707,3.5885009765625,True,
27514,971619.961,1007.4014282226562,552.8934323787689,3.585845947265625,True,1004.3416213989258,519.7078227996826,3.608078002929688,True,
27515,971623.323,999.3132019042968,550.9441530704498,3.5869140625,True,1006.8117141723632,526.184778213501,3.580917358398437,True,
27516,971626.685,1003.3306503295898,541.2458753585815,3.623245239257813,True,1004.501838684082,525.5262422561646,3.593292236328125,True,
27517,971629.95,993.5759353637696,542.8153216838837,3.622360229492188,True,1006.8198394775392,521.3206887245178,3.6020965576171875,True,
27518,971633.285,991.5228652954102,557.2484600543976,3.5697479248046875,True,1004.6198272705078,522.1857976913452,3.589141845703125,True,
27519,971636.651,1003.4113311767578,542.8117167949677,3.6162261962890634,True,1004.1676712036132,516.2588453292847,3.59912109375,True,
27520,971640.01,996.086883544922,543.1867218017578,3.6007843017578125,True,1000.6517028808594,526.3136529922485,3.5899810791015625,True,
27521,971643.281,996.4295196533204,539.89661693573,3.62396240234375,True,1004.3650817871094,506.10374450683594,3.659423828125,True,
27522,971646.631,999.0373992919922,535.628170967102,3.6258697509765625,True,1005.5432510375977,513.3774447441101,3.619903564453125,True,
27523,971649.974,1004.9751663208008,550.4414319992065,3.5857086181640625,True,1003.9861679077148,517.0134258270264,3.6253662109375,True,
27524,971653.328,1004.5516204833984,529.1647982597351,3.63690185546875,True,1003.7639236450196,509.9320077896118,3.653717041015625,True,
27525,971656.689,1005.6416702270508,537.6713705062866,3.60589599609375,True,1000.7085800170898,515.9738659858704,3.646942138671875,True,
27526,971659.94,1001.4487838745116,551.0979402065277,3.5695343017578125,True,999.2344665527344,510.6058645248413,3.654449462890625,True,
27527,971663.296,1005.8264923095704,547.6700448989868,3.610549926757813,True,1005.4167938232422,507.53861904144287,3.64495849609375,True,
27528,971666.656,995.4153442382812,536.4583253860474,3.6219482421875,True,999.8863220214844,520.8151030540466,3.634674072265625,True,
27529,971670.002,1005.3683853149414,530.1468729972839,3.633468627929688,True,1006.3363265991212,507.7082419395447,3.65875244140625,True,
27530,971673.26,994.533576965332,532.1054863929749,3.6392669677734375,True,1003.5540390014648,506.4993166923523,3.667449951171875,True,
27531,971676.616,1002.8181838989258,562.0643019676208,3.53765869140625,True,1003.0602264404296,512.7084803581238,3.6204986572265625,True,
27532,971679.976,999.4365692138672,524.21715259552,3.623748779296875,True,1004.9210357666016,557.1860182285309,3.51715087890625,True,
27533,971683.333,1000.2725601196288,539.3888425827026,3.596710205078125,True,998.1985473632812,513.3639907836914,3.66668701171875,True,
27534,971686.604,997.7262496948242,521.848611831665,3.6182861328125,True,1001.6393280029296,506.4858627319336,3.678787231445313,True,
27535,971689.941,988.498191833496,521.2563800811768,3.636917114257813,True,999.2685699462892,519.2980885505676,3.654251098632813,True,
27536,971693.302,999.0724182128906,546.153609752655,3.599639892578125,True,997.9292678833008,506.47395372390747,3.708663940429688,True,
27537,971696.65,998.5779190063477,527.3502516746521,3.608444213867188,True,1005.2509689331056,502.2128462791443,3.694580078125,True,
27538,971699.927,997.1462631225586,525.5236029624939,3.626388549804688,True,1004.5436096191406,523.7031984329224,3.63079833984375,True,
27539,971703.296,1003.9110946655272,540.9796929359436,3.597015380859375,True,1003.0721282958984,518.6912441253662,3.6880950927734375,True,
27540,971706.625,989.2727279663086,527.0235586166382,3.6366119384765625,True,1003.5734939575196,501.86619758605957,3.7100830078125,True,
27541,971709.988,995.3371810913086,529.8891234397888,3.638595581054688,True,998.0994415283204,523.017303943634,3.6788482666015625,True,
27542,971713.235,991.1491012573242,545.7982385158539,3.58282470703125,True,1000.6514739990234,508.99280548095703,3.710128784179688,True,
27543,971716.595,996.0655975341796,549.2455422878265,3.582748413085937,True,1004.7841644287108,502.8151845932007,3.730682373046875,True,
27544,971719.953,1003.6101150512696,549.2205333709717,3.5886383056640625,True,1001.791877746582,525.5595231056213,3.6899566650390634,True,
27545,971723.311,1006.4962005615234,561.0542893409729,3.560699462890625,True,999.9985885620116,520.8166480064392,3.679855346679688,True,
27546,971726.674,996.1956024169922,538.411853313446,3.641143798828125,True,997.6329803466796,507.332239151001,3.7303466796875,True,
27547,971729.938,999.8842620849608,556.4101946353912,3.576812744140625,True,998.8504028320312,520.1167845726013,3.685714721679688,True,
27548,971733.28,1003.323211669922,574.1855478286743,3.551864624023437,True,996.423683166504,519.0932536125183,3.70916748046875,True,
27549,971736.628,994.9234771728516,552.4604916572571,3.642181396484375,True,992.6685333251952,506.783652305603,3.74365234375,True,
27550,971740.001,1003.8737869262696,547.4711644649506,3.6230316162109375,True,1004.0155792236328,516.8192768096924,3.718017578125,True,
27551,971743.279,998.7076950073242,548.8417625427246,3.63482666015625,True,1000.067138671875,528.8509798049927,3.686203002929688,True,
27552,971746.618,988.520050048828,555.6572556495667,3.6174468994140634,True,991.8281936645508,512.7215480804443,3.7203216552734375,True,
27553,971749.979,1004.4277954101562,550.988119840622,3.618118286132813,True,995.987548828125,513.2982015609741,3.751022338867188,True,
27554,971753.345,1003.1045150756836,552.8874135017395,3.62603759765625,True,997.9306411743164,509.1323661804199,3.7621002197265625,True,
27555,971756.593,991.3149261474608,545.0913906097412,3.640457153320313,True,1001.6250228881836,503.58360528945923,3.760040283203125,True,
27556,971759.956,987.1084213256836,557.4418687820435,3.6443023681640634,True,999.1764450073242,499.2971348762512,3.781768798828125,True,
27557,971763.317,1001.5006256103516,551.2364387512207,3.6605224609375,True,995.3252792358398,511.2443804740906,3.769577026367188,True,
27558,971766.687,991.2755584716796,561.3944685459137,3.583404541015625,True,997.9986190795898,509.1595959663391,3.768341064453125,True,
27559,971769.972,991.0702514648438,545.6675612926483,3.6481781005859375,True,997.852020263672,497.17488527297974,3.777023315429688,True,
27560,971773.314,997.8523635864258,545.5358219146729,3.7009124755859375,True,995.684051513672,508.01549434661865,3.77178955078125,True,
27561,971776.665,991.7387008666992,524.3647599220276,3.695037841796875,True,1004.8130035400392,498.19236516952515,3.787063598632813,True,
27562,971780.025,991.8141174316406,535.7423043251038,3.66021728515625,True,998.624267578125,498.4127140045166,3.781097412109375,True,
27563,971783.28,995.105323791504,542.7339541912079,3.630828857421875,True,997.6673126220704,499.56254482269287,3.799468994140625,True,
27564,971786.635,994.8589324951172,549.915246963501,3.648345947265625,True,999.1213989257812,502.85104036331177,3.769744873046875,True,
27565,971790.035,995.5839157104492,547.1131217479706,3.682571411132813,True,1000.4508590698242,500.848331451416,3.789031982421875,True,
27566,971793.346,996.7483520507812,535.9522891044617,3.64990234375,True,999.836883544922,502.04914569854736,3.7923736572265625,True,
27567,971796.72,990.842399597168,528.459141254425,3.637619018554688,True,996.188507080078,505.02259969711304,3.7626953125,True,
27568,971799.995,993.991928100586,530.2086067199707,3.652740478515625,True,996.1877059936523,508.10381412506104,3.771408081054688,True,
27569,971803.325,982.7585220336914,539.1722917556763,3.640289306640625,True,995.7588958740234,501.83703660964966,3.810379028320313,True,
27570,971806.685,990.3787994384766,533.6679482460022,3.666183471679688,True,997.9156494140624,504.22836542129517,3.8058929443359375,True,
27571,971810.047,992.2148895263672,523.4483456611633,3.684478759765625,True,997.4312210083008,499.27499055862427,3.822433471679688,True,
27572,971813.316,995.7388687133788,528.9153528213501,3.667922973632813,True,997.5482940673828,504.34494495391846,3.7899017333984375,True,
27573,971816.654,980.4703903198242,490.5630040168762,3.558837890625,True,1002.5230407714844,501.28478050231934,3.80999755859375,True,
27574,971820.009,984.1238021850586,493.34784507751465,3.5641632080078125,True,995.9592819213868,503.2935404777527,3.808837890625,True,
27575,971823.373,983.2622909545898,490.9228491783142,3.567733764648437,True,995.2946090698242,500.532066822052,3.802200317382813,True,
27576,971826.667,995.0490188598632,501.51459217071533,3.542953491210937,True,998.0168151855468,502.47297763824463,3.7908782958984375,True,
27577,971829.97,984.631118774414,499.5307445526123,3.5565948486328125,True,994.7987365722656,501.3466429710388,3.8052825927734375,True,
27578,971833.338,990.2302551269532,545.153671503067,3.630203247070313,True,997.8940200805664,495.5407118797302,3.81396484375,True,
27579,971836.699,999.3915939331056,545.6640207767487,3.6259918212890634,True,998.1342315673828,497.49295234680176,3.811309814453125,True,
27580,971840.06,992.2438430786132,542.5676143169403,3.6488037109375,True,1001.9076919555664,496.88411235809326,3.810699462890625,True,
27581,971843.322,991.5505599975586,544.6254587173462,3.65582275390625,True,1001.4834594726562,495.5082035064697,3.8070220947265625,True,
27582,971846.657,996.4583587646484,529.0777659416199,3.6669921875,True,998.6676406860352,498.78060579299927,3.829391479492188,True,
27583,971850.025,991.5576553344728,510.37025928497314,3.498397827148437,True,999.455108642578,499.266300201416,3.8143310546875,True,
27584,971853.274,986.0863494873048,507.0045804977417,3.5056304931640625,True,1000.2820587158204,505.32013177871704,3.811431884765625,True,
27585,971856.622,988.578872680664,524.8311424255371,3.453277587890625,True,997.4299621582032,499.656400680542,3.8165130615234375,True,
27586,971859.985,998.8318634033204,513.9832592010498,3.4934844970703125,True,998.9753723144532,497.82691955566406,3.8183746337890634,True,
27587,971863.331,1005.0945281982422,507.98736333847046,3.490447998046875,True,999.836082458496,502.67723321914673,3.8163909912109375,True,
27588,971866.701,987.557487487793,521.1994743347168,3.4776763916015625,True,996.9443893432616,492.6439905166626,3.837936401367188,True,
27589,971869.95,988.7009811401368,583.6547863483429,3.32666015625,True,999.0316772460938,499.5971131324768,3.821945190429688,True,
27590,971873.306,991.6080093383788,566.2733960151672,3.36669921875,True,1000.1862716674804,494.2621350288391,3.8347320556640634,True,
27591,971876.666,989.4937133789062,599.7528040409088,3.284942626953125,True,999.1560745239258,519.8917365074158,3.764205932617188,True,
27592,971880.025,988.7742233276368,567.5769174098969,3.367538452148437,True,1001.6585540771484,519.1914868354797,3.7593994140625,True,
27593,971883.266,985.8159255981444,520.842912197113,3.493377685546875,True,999.989891052246,519.4956493377686,3.76995849609375,True,
27594,971886.621,991.7460250854492,556.7223393917084,3.400543212890625,True,1007.2505950927734,565.7043063640594,3.643112182617188,True,
27595,971889.989,975.1953506469728,519.7270059585571,3.4991455078125,True,1001.9872283935548,501.69734716415405,3.8030853271484375,True,
27596,971893.337,982.3504257202148,521.6163539886475,3.480575561523437,True,995.29541015625,520.1174926757812,3.7532958984375,True,
27597,971896.623,992.3669815063477,567.6506245136261,3.362655639648437,True,1005.6819534301758,504.82285022735596,3.803375244140625,True,
27598,971899.951,986.7749404907228,599.8846399784088,3.2803955078125,True,997.0246124267578,519.1766166687012,3.7684478759765625,True,
27599,971903.312,994.548683166504,534.4789838790894,3.448715209960937,True,1002.5649261474608,509.7287178039551,3.798980712890625,True,
27600,971906.663,992.5574111938477,549.6764552593231,3.4078369140625,True,1002.1631240844728,507.6488256454468,3.792068481445313,True,
27601,971910.031,977.1738052368164,525.4007148742676,3.4769287109375,True,998.1017303466796,509.2935562133789,3.801025390625,True,
27602,971913.283,987.034149169922,536.693286895752,3.450592041015625,True,1004.8598098754884,545.3982889652252,3.714813232421875,True,
27603,971916.639,992.7742767333984,560.4227900505066,3.39031982421875,True,1009.9590682983398,521.9060325622559,3.750091552734375,True,
27604,971920.003,991.0576629638672,554.4480729103088,3.413681030273437,True,1001.5470886230468,501.55978202819824,3.811370849609375,True,
27605,971923.356,990.109977722168,508.28689098358154,3.516876220703125,True,1006.4479064941406,558.7665045261383,3.6540374755859375,True,
27606,971926.637,987.582550048828,607.8187429904938,3.27801513671875,True,1003.8483810424804,496.18064403533936,3.835617065429688,True,
27607,971929.965,1002.5161743164062,636.2431311607361,3.1946563720703125,True,998.862190246582,506.9591975212097,3.79852294921875,True,
27608,971933.328,992.0615386962892,641.2311387062073,3.173126220703125,True,1002.4429321289062,521.2403512001038,3.783905029296875,True,
27609,971936.686,1003.0890655517578,643.035192489624,3.17181396484375,True,1001.9768142700196,513.612470626831,3.800125122070313,True,
27610,971939.962,1002.5335693359376,648.64182472229,3.13580322265625,True,998.1330871582032,524.7383165359497,3.779876708984375,True,
27611,971943.289,1000.213508605957,645.5180597305298,3.14208984375,True,997.7397537231444,518.8447737693787,3.77520751953125,True,
27612,971946.647,993.8146591186523,637.45556473732,3.1769256591796875,True,1001.2742614746094,502.3363137245178,3.8237457275390634,True,
27613,971950.006,987.715301513672,603.0980443954468,3.254791259765625,True,1005.0452041625977,521.7535328865051,3.7601470947265625,True,
27614,971953.271,993.2503509521484,607.7244687080383,3.2626953125,True,997.4748229980468,510.09403467178345,3.791946411132813,True,
27615,971956.613,1006.3597869873048,657.5515329837799,3.1319580078125,True,995.9058380126952,520.6492137908936,3.799530029296875,True,
27616,971959.968,1002.2661209106444,627.1164858341217,3.220565795898437,True,1006.831512451172,524.8680281639099,3.7748870849609375,True,
27617,971963.326,992.4362182617188,634.2817175388336,3.1933135986328125,True,1000.9961700439452,566.3739466667175,3.66778564453125,True,
27618,971966.597,992.8721237182616,580.7117807865143,3.325790405273437,True,1001.0318756103516,509.1880488395691,3.811080932617188,True,
27619,971969.918,1001.5683746337892,629.80837225914,3.215545654296875,True,996.0065460205078,541.7981958389282,3.73309326171875,True,
27620,971973.29,990.2701950073242,592.7968490123749,3.306015014648437,True,999.9350738525392,509.0531873703003,3.8215484619140634,True,
27621,971976.646,1013.927764892578,645.5447101593018,3.1932830810546875,True,1004.487648010254,562.0760822296143,3.6922760009765625,True,
27622,971980.004,1012.9677200317384,637.3330307006836,3.2250518798828125,True,1006.5687561035156,510.77664613723755,3.821365356445313,True,
27623,971983.313,1009.1737747192384,609.6611952781677,3.3153228759765625,True,1018.5985565185548,521.5157389640808,3.7960357666015625,True,
27624,971986.608,1003.8266372680664,606.6441607475281,3.31170654296875,True,1017.9287338256836,521.5073704719543,3.775924682617188,True,
27625,971989.968,992.1121215820312,596.8606853485107,3.343994140625,True,1006.6679763793944,503.53036880493164,3.825103759765625,True,
27626,971993.328,973.1357574462892,595.8609080314636,3.351058959960937,True,979.9505996704102,492.8129053115845,3.8533935546875,True,
27627,971996.578,963.914909362793,580.1118886470795,3.3571319580078125,True,963.5239791870116,509.56772089004517,3.816360473632813,True,
27628,971999.931,961.4449310302734,596.4561975002289,3.327362060546875,True,959.1669845581056,504.93427991867065,3.833038330078125,True,
27629,972003.292,964.760513305664,642.5877034664154,3.2108154296875,True,965.5749893188477,505.0636053085327,3.826126098632813,True,
27630,972006.657,981.2297058105468,632.1312081813812,3.2464752197265625,True,968.9824676513672,505.4878234863281,3.8070068359375,True,
27631,972009.899,978.8113403320312,627.109694480896,3.2667388916015625,True,967.4042129516602,502.449095249176,3.81268310546875,True,
27632,972013.252,983.9120864868164,600.5948030948639,3.3157196044921875,True,980.8333969116212,497.8502869606018,3.848846435546875,True,
27633,972016.621,993.6435699462892,623.9618539810181,3.251708984375,True,985.543212890625,511.82380199432373,3.801361083984375,True,
27634,972019.978,989.7832489013672,578.1238567829132,3.379013061523437,True,984.9333572387696,517.1840143203735,3.8114166259765625,True,
27635,972023.249,977.240982055664,611.9925928115845,3.2899322509765625,True,976.303939819336,512.8105759620667,3.82452392578125,True,
27636,972026.605,979.4541549682616,542.9780888557434,3.462509155273437,True,980.8106231689452,525.8572483062744,3.81341552734375,True,
27637,972029.946,981.2927627563477,574.8982536792755,3.37054443359375,True,986.4451217651368,523.2494330406189,3.818313598632813,True,
27638,972033.307,975.4565048217772,584.9839282035828,3.3646392822265625,True,979.310302734375,517.0826268196106,3.83746337890625,True,
27639,972036.555,978.043098449707,580.945680141449,3.38653564453125,True,977.5003051757812,507.33532905578613,3.852828979492188,True,
27640,972039.926,974.8563766479492,559.2671012878418,3.42803955078125,True,974.596824645996,509.55156326293945,3.846221923828125,True,
27641,972043.268,979.2106246948242,617.9084730148315,3.2988433837890625,True,980.767822265625,569.0195488929749,3.710113525390625,True,
27642,972046.634,975.1568984985352,625.1643741130829,3.289306640625,True,980.4389190673828,639.232485294342,3.5437774658203125,True,
27643,972049.991,976.5767669677734,583.0935502052307,3.373260498046875,True,979.2360305786132,634.0636539459229,3.537872314453125,True,
27644,972053.256,977.2516250610352,619.9844706058502,3.2924957275390625,True,982.7696228027344,633.6812460422516,3.549789428710937,True,
27645,972056.599,971.5365600585938,602.1699786186218,3.33197021484375,True,979.8236846923828,641.5280270576477,3.514511108398437,True,
27646,972059.958,974.0416717529296,634.4256556034088,3.2233428955078125,True,970.0175857543944,649.2439377307892,3.5009307861328125,True,
27647,972063.315,977.7862930297852,662.5116670131683,3.174530029296875,True,972.3728942871094,655.135452747345,3.4675750732421875,True,
27648,972066.596,984.503173828125,663.0837178230286,3.1878204345703125,True,984.3467330932616,613.0487287044525,3.609298706054688,True,
27649,972069.929,976.3452529907228,656.2710249423981,3.2146453857421875,True,968.9328002929688,655.9699523448944,3.490570068359375,True,
27650,972073.28,984.331398010254,657.2969377040863,3.1956329345703125,True,978.2766723632812,640.384955406189,3.5046539306640625,True,
27651,972076.639,982.375717163086,653.5063648223877,3.212387084960937,True,980.2244567871094,603.9427149295807,3.6251220703125,True,
27652,972079.906,986.8733596801758,657.4275827407837,3.20672607421875,True,981.8967819213868,621.2582838535309,3.585113525390625,True,
27653,972083.241,984.5000839233398,658.6161661148071,3.202117919921875,True,958.7128829956056,679.8631882667542,3.4193878173828125,True,
27654,972086.614,974.8967742919922,659.7054219245911,3.190826416015625,True,971.1598205566406,588.2080507278442,3.667205810546875,True,Circle
27655,972089.966,981.3409423828124,675.590010881424,3.1786041259765625,True,971.3168334960938,675.4378652572632,3.433441162109375,True,
27656,972093.235,987.8619003295898,676.7896020412445,3.161529541015625,True,956.7340850830078,694.7174227237701,3.378631591796875,True,
27657,972096.577,984.2715454101562,668.1893026828766,3.192962646484375,True,975.7558822631836,603.0754816532135,3.62652587890625,True,
27658,972099.939,986.4747619628906,683.8747215270996,3.1485595703125,True,977.6269912719728,635.1202404499054,3.5620574951171875,True,
27659,972103.292,982.544288635254,664.2495453357697,3.1974334716796875,True,977.966766357422,601.4894914627075,3.643890380859375,True,
27660,972106.656,981.3101577758788,695.2050483226776,3.1106719970703125,True,976.9980239868164,636.5665411949158,3.567611694335937,True,
27661,972109.911,972.7522659301758,656.1501967906952,3.207504272460937,True,976.4184951782228,661.999386548996,3.4850311279296875,True,
27662,972113.26,987.3592758178712,678.6762142181396,3.1553192138671875,True,986.7708206176758,667.8202521800995,3.459014892578125,True,
27663,972116.617,984.5697784423828,674.8423182964325,3.164535522460937,True,977.9722595214844,655.5535876750946,3.50836181640625,True,
